


                         Node(***)                      Node(***)                      Node(***)                      Node(***)                      Node(

     time         hNew     theta     conc        hNew     theta     conc        hNew     theta     conc        hNew     theta     conc    
    103.498      2.833    .4500   .304E-05       .539    .4500   .290E+00      4.157    .4500   .342E-02       .000    .4500   .683E-01
    103.554      2.833    .4500   .307E-05       .539    .4500   .291E+00      4.157    .4500   .344E-02       .000    .4500   .685E-01
    103.609      2.833    .4500   .309E-05       .539    .4500   .292E+00      4.157    .4500   .346E-02       .000    .4500   .686E-01
    103.665      2.833    .4500   .312E-05       .539    .4500   .292E+00      4.157    .4500   .347E-02       .000    .4500   .688E-01
    103.720      2.833    .4500   .314E-05       .539    .4500   .293E+00      4.157    .4500   .349E-02       .000    .4500   .690E-01
    103.776      2.833    .4500   .317E-05       .539    .4500   .294E+00      4.157    .4500   .350E-02       .000    .4500   .692E-01
    103.831      2.833    .4500   .319E-05       .539    .4500   .294E+00      4.157    .4500   .352E-02       .000    .4500   .694E-01
    103.887      2.833    .4500   .322E-05       .539    .4500   .295E+00      4.157    .4500   .354E-02       .000    .4500   .696E-01
    103.942      2.833    .4500   .324E-05       .539    .4500   .295E+00      4.157    .4500   .355E-02       .000    .4500   .698E-01
    103.998      2.833    .4500   .326E-05       .539    .4500   .296E+00      4.157    .4500   .357E-02       .000    .4500   .700E-01
    104.053      2.833    .4500   .329E-05       .539    .4500   .297E+00      4.157    .4500   .359E-02       .000    .4500   .702E-01
    104.109      2.833    .4500   .331E-05       .539    .4500   .297E+00      4.157    .4500   .360E-02       .000    .4500   .704E-01
    104.165      2.833    .4500   .333E-05       .539    .4500   .298E+00      4.157    .4500   .362E-02       .000    .4500   .706E-01
    104.220      2.833    .4500   .336E-05       .539    .4500   .299E+00      4.157    .4500   .363E-02       .000    .4500   .708E-01
    104.276      2.833    .4500   .338E-05       .539    .4500   .299E+00      4.157    .4500   .365E-02       .000    .4500   .709E-01
    104.331      2.833    .4500   .340E-05       .539    .4500   .300E+00      4.157    .4500   .367E-02       .000    .4500   .711E-01
    104.387      2.833    .4500   .342E-05       .539    .4500   .300E+00      4.157    .4500   .368E-02       .000    .4500   .713E-01
    104.442      2.833    .4500   .344E-05       .539    .4500   .301E+00      4.157    .4500   .370E-02       .000    .4500   .715E-01
    104.498      2.833    .4500   .346E-05       .539    .4500   .302E+00      4.157    .4500   .372E-02       .000    .4500   .717E-01
    104.553      2.833    .4500   .348E-05       .539    .4500   .302E+00      4.157    .4500   .374E-02       .000    .4500   .719E-01
    104.609      2.833    .4500   .350E-05       .539    .4500   .303E+00      4.157    .4500   .375E-02       .000    .4500   .721E-01
    104.664      2.833    .4500   .352E-05       .539    .4500   .304E+00      4.157    .4500   .377E-02       .000    .4500   .723E-01
    104.720      2.833    .4500   .354E-05       .539    .4500   .304E+00      4.157    .4500   .379E-02       .000    .4500   .725E-01
    104.775      2.833    .4500   .356E-05       .539    .4500   .305E+00      4.157    .4500   .380E-02       .000    .4500   .727E-01
    104.831      2.833    .4500   .358E-05       .539    .4500   .305E+00      4.157    .4500   .382E-02       .000    .4500   .729E-01
    104.886      2.833    .4500   .360E-05       .539    .4500   .306E+00      4.157    .4500   .384E-02       .000    .4500   .731E-01
    104.942      2.833    .4500   .361E-05       .539    .4500   .307E+00      4.157    .4500   .386E-02       .000    .4500   .733E-01
    104.997      2.833    .4500   .363E-05       .539    .4500   .307E+00      4.157    .4500   .387E-02       .000    .4500   .735E-01
    105.053      2.833    .4500   .365E-05       .539    .4500   .308E+00      4.157    .4500   .389E-02       .000    .4500   .737E-01
    105.108      2.833    .4500   .367E-05       .539    .4500   .309E+00      4.157    .4500   .391E-02       .000    .4500   .739E-01
    105.164      2.833    .4500   .368E-05       .539    .4500   .309E+00      4.157    .4500   .393E-02       .000    .4500   .741E-01
    105.220      2.833    .4500   .370E-05       .539    .4500   .310E+00      4.157    .4500   .394E-02       .000    .4500   .743E-01
    105.275      2.833    .4500   .372E-05       .539    .4500   .310E+00      4.157    .4500   .396E-02       .000    .4500   .745E-01
    105.331      2.833    .4500   .373E-05       .539    .4500   .311E+00      4.157    .4500   .398E-02       .000    .4500   .747E-01
    105.386      2.833    .4500   .375E-05       .539    .4500   .312E+00      4.157    .4500   .400E-02       .000    .4500   .749E-01
    105.442      2.833    .4500   .376E-05       .539    .4500   .312E+00      4.157    .4500   .401E-02       .000    .4500   .751E-01
    105.497      2.833    .4500   .378E-05       .539    .4500   .313E+00      4.157    .4500   .403E-02       .000    .4500   .753E-01
    105.553      2.833    .4500   .379E-05       .539    .4500   .314E+00      4.157    .4500   .405E-02       .000    .4500   .755E-01
    105.608      2.833    .4500   .381E-05       .539    .4500   .314E+00      4.157    .4500   .407E-02       .000    .4500   .757E-01
    105.664      2.833    .4500   .382E-05       .539    .4500   .315E+00      4.157    .4500   .409E-02       .000    .4500   .759E-01
    105.719      2.833    .4500   .384E-05       .539    .4500   .315E+00      4.157    .4500   .410E-02       .000    .4500   .761E-01
    105.775      2.833    .4500   .385E-05       .539    .4500   .316E+00      4.157    .4500   .412E-02       .000    .4500   .763E-01
    105.830      2.833    .4500   .386E-05       .539    .4500   .317E+00      4.157    .4500   .414E-02       .000    .4500   .765E-01
    105.886      2.833    .4500   .388E-05       .539    .4500   .317E+00      4.157    .4500   .416E-02       .000    .4500   .767E-01
    105.941      2.833    .4500   .389E-05       .539    .4500   .318E+00      4.157    .4500   .418E-02       .000    .4500   .769E-01
    105.997      2.833    .4500   .390E-05       .539    .4500   .319E+00      4.157    .4500   .420E-02       .000    .4500   .771E-01
    106.052      2.833    .4500   .392E-05       .539    .4500   .319E+00      4.157    .4500   .421E-02       .000    .4500   .773E-01
    106.108      2.833    .4500   .393E-05       .539    .4500   .320E+00      4.157    .4500   .423E-02       .000    .4500   .775E-01
    106.163      2.833    .4500   .394E-05       .539    .4500   .320E+00      4.157    .4500   .425E-02       .000    .4500   .777E-01
    106.219      2.833    .4500   .395E-05       .539    .4500   .321E+00      4.157    .4500   .427E-02       .000    .4500   .779E-01
    106.275      2.833    .4500   .396E-05       .540    .4500   .322E+00      4.157    .4500   .429E-02       .000    .4500   .781E-01
    106.330      2.833    .4500   .397E-05       .540    .4500   .322E+00      4.157    .4500   .431E-02       .000    .4500   .783E-01
    106.386      2.833    .4500   .398E-05       .540    .4500   .323E+00      4.157    .4500   .433E-02       .000    .4500   .785E-01
    106.441      2.833    .4500   .400E-05       .540    .4500   .324E+00      4.157    .4500   .435E-02       .000    .4500   .787E-01
    106.497      2.833    .4500   .401E-05       .540    .4500   .324E+00      4.157    .4500   .437E-02       .000    .4500   .789E-01
    106.552      2.833    .4500   .402E-05       .540    .4500   .325E+00      4.157    .4500   .439E-02       .000    .4500   .791E-01
    106.608      2.833    .4500   .403E-05       .540    .4500   .326E+00      4.157    .4500   .440E-02       .000    .4500   .793E-01
    106.663      2.833    .4500   .404E-05       .540    .4500   .326E+00      4.157    .4500   .442E-02       .000    .4500   .795E-01
    106.719      2.833    .4500   .404E-05       .540    .4500   .327E+00      4.157    .4500   .444E-02       .000    .4500   .797E-01
    106.774      2.833    .4500   .405E-05       .540    .4500   .327E+00      4.157    .4500   .446E-02       .000    .4500   .799E-01
    106.830      2.833    .4500   .406E-05       .540    .4500   .328E+00      4.157    .4500   .448E-02       .000    .4500   .801E-01
    106.885      2.833    .4500   .407E-05       .540    .4500   .329E+00      4.157    .4500   .450E-02       .000    .4500   .803E-01
    106.941      2.833    .4500   .408E-05       .540    .4500   .329E+00      4.157    .4500   .452E-02       .000    .4500   .805E-01
    106.996      2.833    .4500   .409E-05       .540    .4500   .330E+00      4.157    .4500   .454E-02       .000    .4500   .807E-01
    107.052      2.833    .4500   .410E-05       .540    .4500   .331E+00      4.157    .4500   .456E-02       .000    .4500   .810E-01
    107.107      2.833    .4500   .410E-05       .540    .4500   .331E+00      4.157    .4500   .458E-02       .000    .4500   .812E-01
    107.163      2.833    .4500   .411E-05       .540    .4500   .332E+00      4.157    .4500   .460E-02       .000    .4500   .814E-01
    107.218      2.833    .4500   .412E-05       .540    .4500   .333E+00      4.157    .4500   .462E-02       .000    .4500   .816E-01
    107.274      2.833    .4500   .413E-05       .540    .4500   .333E+00      4.157    .4500   .464E-02       .000    .4500   .818E-01
    107.330      2.833    .4500   .413E-05       .540    .4500   .334E+00      4.157    .4500   .466E-02       .000    .4500   .820E-01
    107.385      2.833    .4500   .414E-05       .540    .4500   .334E+00      4.157    .4500   .468E-02       .000    .4500   .822E-01
    107.441      2.833    .4500   .415E-05       .540    .4500   .335E+00      4.157    .4500   .470E-02       .000    .4500   .824E-01
    107.496      2.833    .4500   .415E-05       .540    .4500   .336E+00      4.157    .4500   .472E-02       .000    .4500   .826E-01
    107.552      2.833    .4500   .416E-05       .540    .4500   .336E+00      4.157    .4500   .474E-02       .000    .4500   .828E-01
    107.607      2.833    .4500   .417E-05       .540    .4500   .337E+00      4.157    .4500   .476E-02       .000    .4500   .830E-01
    107.663      2.833    .4500   .417E-05       .540    .4500   .338E+00      4.157    .4500   .478E-02       .000    .4500   .832E-01
    107.718      2.833    .4500   .418E-05       .540    .4500   .338E+00      4.157    .4500   .480E-02       .000    .4500   .835E-01
    107.774      2.833    .4500   .418E-05       .540    .4500   .339E+00      4.157    .4500   .482E-02       .000    .4500   .837E-01
    107.829      2.833    .4500   .419E-05       .540    .4500   .340E+00      4.157    .4500   .484E-02       .000    .4500   .839E-01
    107.885      2.833    .4500   .419E-05       .540    .4500   .340E+00      4.157    .4500   .487E-02       .000    .4500   .841E-01
    107.940      2.833    .4500   .420E-05       .540    .4500   .341E+00      4.157    .4500   .489E-02       .000    .4500   .843E-01
    107.996      2.833    .4500   .420E-05       .540    .4500   .341E+00      4.157    .4500   .491E-02       .000    .4500   .845E-01
    108.051      2.833    .4500   .421E-05       .540    .4500   .342E+00      4.157    .4500   .493E-02       .000    .4500   .847E-01
    108.107      2.833    .4500   .421E-05       .540    .4500   .343E+00      4.157    .4500   .495E-02       .000    .4500   .849E-01
    108.162      2.833    .4500   .421E-05       .540    .4500   .343E+00      4.157    .4500   .497E-02       .000    .4500   .851E-01
    108.218      2.833    .4500   .422E-05       .540    .4500   .344E+00      4.157    .4500   .499E-02       .000    .4500   .854E-01
    108.273      2.833    .4500   .422E-05       .540    .4500   .345E+00      4.157    .4500   .501E-02       .000    .4500   .856E-01
    108.329      2.833    .4500   .422E-05       .540    .4500   .345E+00      4.157    .4500   .503E-02       .000    .4500   .858E-01
    108.385      2.833    .4500   .423E-05       .540    .4500   .346E+00      4.157    .4500   .506E-02       .000    .4500   .860E-01
    108.440      2.833    .4500   .423E-05       .540    .4500   .347E+00      4.157    .4500   .508E-02       .000    .4500   .862E-01
    108.496      2.833    .4500   .423E-05       .540    .4500   .347E+00      4.157    .4500   .510E-02       .000    .4500   .864E-01
    108.551      2.833    .4500   .424E-05       .540    .4500   .348E+00      4.157    .4500   .512E-02       .000    .4500   .866E-01
    108.607      2.833    .4500   .424E-05       .540    .4500   .348E+00      4.157    .4500   .514E-02       .000    .4500   .868E-01
    108.662      2.833    .4500   .424E-05       .540    .4500   .349E+00      4.157    .4500   .516E-02       .000    .4500   .871E-01
    108.718      2.833    .4500   .424E-05       .540    .4500   .350E+00      4.157    .4500   .519E-02       .000    .4500   .873E-01
    108.773      2.833    .4500   .424E-05       .540    .4500   .350E+00      4.157    .4500   .521E-02       .000    .4500   .875E-01
